Wall time,Step,Value
1700714072.9399798,249,1.6785807609558105
1700714173.7974982,949,0.3948040008544922
1700714225.304588,1349,0.3261919915676117
1700714232.1692348,1399,0.4395584464073181
1700714311.3745008,2049,0.09163949638605118
1700714350.2145443,2399,0.224585622549057
1700714356.7758906,2449,0.15515795350074768
1700714441.657938,3149,0.05896154046058655
1700714447.0529752,3199,0.052966196089982986
1700714467.389949,3399,0.14096754789352417
1700714490.2472572,3599,0.08909296244382858
1700714523.2002,3899,0.04360908269882202
1700714557.0342057,4149,0.03461936488747597
1700714599.4602082,4499,0.04425259679555893
1700714663.8582454,4999,0.03730664402246475
1700714687.625983,5199,0.012275423854589462
1700714712.490299,5399,0.03322978317737579
1700714792.2558577,6099,0.018545258790254593
1700714814.5923727,6299,0.013605667278170586
1700714819.8987238,6349,0.005739391781389713
1700714828.999881,6449,0.013730211183428764
1700714841.03355,6549,0.011944634839892387
1700714871.9889047,6849,0.011966737918555737
1700714979.9309607,7249,0.016489949077367783
1700714997.3450887,7399,0.012644846923649311
1700715048.739678,7899,0.0052497498691082
1700715065.6367898,8049,0.006242807488888502
1700715077.722709,8149,0.006566032767295837
1700715087.6635964,8249,0.010818466544151306
1700715131.8574374,8649,0.0037477496080100536
1700715158.785038,8899,0.006213285028934479
1700715238.4827824,9599,0.009114516898989677
1700715304.234877,10199,0.007703593000769615
1700715315.8776126,10299,0.008493400178849697
1700715361.5886114,10699,0.004295848309993744
1700715445.9452987,11499,0.0042178696021437645
1700715532.772536,12249,0.003073272528126836
1700715538.5364268,12299,0.001786924316547811
1700715610.3274627,12949,0.002334855031222105
1700715614.8129857,12999,0.000869929266627878
1700715680.2846713,13599,0.0017471346072852612
1700715696.1519494,13749,0.0022147982381284237
1700715812.315036,14149,0.0031109543051570654
1700715827.592259,14299,0.0010598995722830296
1700715856.5361044,14549,0.0037830681540071964
1700715885.0376616,14799,0.001507092616520822
1700715955.8601267,15449,0.0012863350566476583
1700716000.6765828,15849,0.0010825942736119032
1700716012.4751685,15949,0.0006868387572467327
1700716017.481164,15999,0.0019192560575902462
1700716031.6573927,16149,0.0008390989387407899
1700716159.5722787,17299,0.0017274534329771996
1700716165.074476,17349,0.0009292145259678364
1700716231.312134,17949,0.0008922912529669702
1700716265.182174,18249,0.0005987370386719704
1700716271.2213717,18299,0.0011211377568542957
1700716276.7897074,18349,0.000705958460457623
1700716347.9182792,18949,0.0005111737991683185
1700716388.342522,19349,0.0008895210921764374
1700716409.3704693,19549,0.0003351306659169495
1700716419.2477741,19649,0.00035667180782184005
1700716447.1750512,19899,0.0006725200219079852
1700716476.050948,20149,0.0004709695640485734
1700716486.7226188,20249,0.0005073637585155666
1700716614.9046109,20799,0.0006709805456921458
1700716644.4950118,21099,0.00033918023109436035
1700716650.307945,21149,0.0007825567154213786
1700716725.6255534,21849,0.00022480716870632023
1700716730.1151965,21899,0.0006614172016270459
1700716740.1276052,21999,0.0006344906869344413
1700716776.6716304,22349,0.001032987260259688
1700716857.0978708,23099,0.0018136968137696385
1700716879.3894653,23299,0.0004675683449022472
1700716894.778593,23449,0.00019387644715607166
1700716905.8190713,23549,0.00012358007370494306
1700716927.9880555,23749,0.0002769171551335603
1700716933.3886137,23799,0.0008317506872117519
1700716962.0980206,24049,0.0002104796440107748
1700716967.100449,24099,0.00042441062396392226
1700716996.3564756,24399,0.00021863568690605462
1700717112.516673,25549,0.0006952900439500809
1700717121.5838168,25649,0.0001817466545617208
1700717126.620754,25699,8.42749941512011e-05
1700717131.4126158,25749,0.0006667901761829853
1700717144.2369804,25899,0.00046695786295458674
1700717152.966142,25999,0.000417941075284034
1700717224.0600076,26699,0.0008676510769873857
1700717228.2191741,26749,0.0012418541591614485
1700717237.421254,26849,0.00022265632287599146
1700717245.613433,26949,0.0007682078867219388
1700717254.5539007,27049,0.00011858191282954067
1700717274.3802056,27249,0.0005414814222604036
1700717285.1495583,27349,0.00011041075049433857
1700717377.700885,27649,0.00019989261636510491
1700717399.4201295,27849,0.0001824788050726056
1700717431.8857327,28149,0.0001767042267601937
1700717441.5155263,28249,0.0001948927529156208
1700717462.0491285,28449,9.641532233217731e-05
1700717544.9872062,29249,0.00012169838009867817
1700717574.6101577,29549,0.0004009035765193403
1700717596.4059827,29749,0.0002689945395104587
1700717607.7267,29849,0.0005465842550620437
1700717694.5250416,30749,7.632916094735265e-05
1700717730.1193776,31149,0.0010052525904029608
1700717734.0893033,31199,0.0001867403625510633
1700717757.5937042,31449,3.86176907340996e-05
1700717763.1310394,31499,0.0006145418155938387
1700717803.189503,31899,0.00029864025418646634
1700717832.961661,32199,0.00016079217311926186
1700717838.2895994,32249,0.00011034343333449215
1700717862.5048637,32499,0.00013278132246341556
1700717908.7538078,32949,0.00012073136167600751
1700717955.9870176,33399,0.0001951852609636262
1700718000.6061704,33799,0.00031319280969910324
1700718004.9056714,33849,9.132956620305777e-05
1700718148.8322742,34649,5.127216354594566e-05
1700718159.6762717,34749,4.6453285904135555e-05
1700718298.4683487,36099,8.815509499982e-05
1700718308.6043851,36199,0.00013343934551812708
1700718319.218831,36299,0.0001061515649780631
1700718333.2878914,36449,7.985720003489405e-05
1700718348.656348,36599,4.16851689806208e-05
1700718352.716741,36649,4.974946205038577e-05
1700718411.206059,37249,7.398924208246171e-05
1700718508.8730304,38249,0.00019138642528560013
1700718559.0405378,38799,0.00010132325405720621
1700718563.6142428,38849,6.484203913714737e-05
1700718593.835495,39149,0.0002251326513942331
1700718626.688787,39449,6.95035487296991e-05
1700718710.9500778,40249,0.0003617405309341848
1700718716.329013,40299,0.0005505430744960904
1700718726.8418572,40399,0.00013976884656585753
1700718782.8400617,40999,0.00013136182678863406
