Wall time,Step,Value
1701136916.5506525,249,0.00029768975218757987
1701137003.195923,949,0.0007034532027319074
1701137048.3870358,1349,0.0004088892601430416
1701137053.6093647,1399,0.00013872209819965065
1701137133.3319857,2049,0.0002823713584803045
1701137178.2876534,2399,0.0006862046429887414
1701137185.93328,2449,0.00012163551582489163
1701137265.9344058,3149,0.00014788885891903192
1701137270.8225758,3199,0.00029790576081722975
1701137297.3513515,3399,7.914974412415177e-05
1701137318.3042977,3599,0.0004787697398569435
1701137357.6836033,3899,0.0002332235308131203
1701137389.8387163,4149,0.00018610424012877047
1701137430.0276647,4499,0.00022244358842726797
1701137489.8121798,4999,0.00016936578322201967
1701137511.3505056,5199,0.0002542054280638695
1701137533.3506567,5399,0.0005901803961023688
1701137618.2829788,6099,0.0002337201003683731
1701137644.01992,6299,0.00017538534302730113
1701137648.7893035,6349,0.000202416063984856
1701137660.6250076,6449,0.0003655642503872514
1701137674.4724379,6549,0.00027924496680498123
1701137708.4980216,6849,0.00022566270490642637
1701137822.393756,7249,0.00033638544846326113
1701137837.5091662,7399,0.00028582062805071473
1701137896.6653059,7899,0.000257717736531049
1701137915.5922878,8049,0.00018114488921128213
1701137927.6204562,8149,0.00021063204621896148
1701137935.9968827,8249,0.00030890991911292076
1701137981.3900175,8649,0.00023379872436635196
1701138010.356746,8899,0.00022791331866756082
1701138088.6014934,9599,0.00046766753075644374
1701138165.2185948,10199,0.00019833206897601485
1701138176.5510347,10299,0.0001412579440511763
1701138222.4821386,10699,0.00018603290664032102
1701138307.6278837,11499,0.00028130196733400226
1701138388.9849973,12249,0.00022476949379779398
1701138394.8589954,12299,0.0001803301856853068
1701138458.062763,12949,0.0001338209112873301
1701138462.2299147,12999,0.0007577172946184874
1701138527.771112,13599,0.0006228746497072279
1701138544.8940678,13749,0.00026500882813706994
1701138654.701867,14149,7.821997860446572e-05
1701138671.8828156,14299,0.0002322923974134028
1701138699.7690024,14549,0.00018014168017543852
1701138726.1600385,14799,0.00010676979582058266
1701138797.0537121,15449,0.00020652427338063717
1701138840.3987164,15849,0.0001840825570980087
1701138852.3586547,15949,0.0010919704800471663
1701138858.2282343,15999,0.00034135006717406213
1701138875.5185618,16149,0.00018858724797610193
1701139016.807118,17299,0.0002244536590296775
1701139024.3051748,17349,0.0001704161986708641
1701139103.9443085,17949,0.00027879871777258813
1701139136.3027024,18249,0.00029769696993753314
1701139142.1315863,18299,8.096516830846667e-05
1701139148.7594159,18349,0.00019840715685859323
1701139208.3607588,18949,0.0001915487227961421
1701139255.8810868,19349,0.0004421151243150234
1701139278.505713,19549,0.00013309653149917722
1701139293.468722,19649,0.00013899985060561448
1701139327.109188,19899,0.0002396967465756461
1701139354.8375735,20149,6.403902807505801e-05
1701139364.1201406,20249,0.00018905055185314268
1701139510.8726337,20799,0.00014959904365241528
1701139547.7907085,21099,0.0002864256966859102
1701139553.808149,21149,0.00023978986428119242
1701139643.872739,21849,0.00011148915655212477
1701139650.3951528,21899,0.0001180768886115402
1701139663.55189,21999,0.00011247219663346186
1701139702.1035798,22349,0.00014347443357110023
1701139787.026637,23099,0.00010483509686309844
1701139807.636972,23299,0.0004623415879905224
1701139824.7656686,23449,0.00036078356788493693
1701139835.6160262,23549,0.00011646405619103462
1701139856.684904,23749,0.00013497905456461012
1701139862.4200046,23799,0.0003939629823435098
1701139887.5527277,24049,0.000528508797287941
1701139893.645275,24099,0.0001130302480305545
1701139930.4034104,24399,0.0003770978073589504
1701140058.6830187,25549,0.0002636451390571892
1701140068.9796212,25649,0.00026089890161529183
1701140072.9542582,25699,0.00013559074432123452
1701140077.071204,25749,0.00022969227575231344
1701140094.6798518,25899,0.00012092130782548338
1701140105.0124395,25999,0.0004509844002313912
1701140182.0337932,26699,0.00012804404832422733
1701140187.2034059,26749,0.0003323921700939536
1701140198.9723516,26849,0.0001816934673115611
1701140210.0275908,26949,0.00020765043154824525
1701140221.5305297,27049,0.00012451689690351486
1701140241.6074066,27249,0.00011879501835210249
1701140253.322103,27349,0.0005411416059359908
1701140352.6376853,27649,9.042469901032746e-05
1701140372.5193806,27849,0.00016765226610004902
1701140404.2439814,28149,0.0001999029773287475
1701140416.2564175,28249,0.00013576933997683227
1701140437.8294673,28449,0.0004662394931074232
1701140522.513831,29249,0.00017764380027074367
1701140555.2984586,29549,0.0002372731687501073
1701140573.4300008,29749,0.00013447304081637412
1701140584.4844494,29849,0.00027071445947512984
1701140679.701135,30749,0.00012122551561333239
1701140725.637045,31149,0.0002550993813201785
1701140731.5743792,31199,0.00025686080334708095
1701140756.6808245,31449,0.0002643180196173489
1701140762.5638466,31499,0.00012813773355446756
1701140807.1090848,31899,0.0001416369341313839
1701140841.777052,32199,0.0005260005127638578
1701140847.081307,32249,0.00017815717728808522
1701140873.6417265,32499,0.00014372517762240022
1701140922.6809814,32949,0.000234186154557392
1701140972.9876537,33399,0.00022810910013504326
1701141016.6928887,33799,6.368522008415312e-05
1701141022.3758705,33849,0.00010232556087430567
1701141182.6406572,34649,0.00013392487016972154
1701141194.1918583,34749,0.00012404663721099496
1701141335.8836656,36099,0.00023228333157021552
1701141346.9973996,36199,5.749626143369824e-05
1701141357.6180372,36299,0.00017231213860213757
1701141374.6704671,36449,0.00014887654106132686
1701141392.2329137,36599,0.00037484237691387534
1701141397.6823955,36649,0.00015007806359790266
1701141462.3386276,37249,7.698265835642815e-05
1701141568.5047512,38249,0.00020737855811603367
1701141625.004936,38799,6.477858551079407e-05
1701141630.4555485,38849,0.00013347176718525589
1701141661.7608433,39149,7.260448182933033e-05
1701141695.9180098,39449,0.00012098647857783362
1701141783.4542675,40249,8.64043686306104e-05
1701141789.449305,40299,0.00010058980842586607
1701141801.3290384,40399,0.00023161587887443602
1701141861.5289085,40999,0.0001730495860101655
1701141997.2580774,41649,7.315953553188592e-05
1701142043.5595584,42049,0.0002403601974947378
1701142060.0684416,42199,0.00033520872239023447
1701142137.0571496,42899,0.00018361807451583445
1701142165.2138238,43149,0.0001121553941629827
1701142185.5969443,43349,0.0001321295858360827
1701142213.0697618,43599,0.00018480743165127933
1701142293.7679808,44349,9.907324420055375e-05
1701142348.2062008,44899,0.0003833641530945897
1701142367.315189,45099,0.00022759685816708952
1701142518.7235584,46549,0.00018147676018998027
1701142529.3409488,46649,0.00024319248041138053
1701142580.5223145,47149,0.0003375323140062392
1701142617.7331984,47499,0.00021432213543448597
1701142756.7991526,48199,7.387995719909668e-05
1701142858.273342,49149,0.0001515000476501882
1701142926.6158242,49749,0.00018416636157780886
1701142951.8427408,49999,0.0001699993445072323
1701142967.8225868,50149,0.0002099733828799799
1701142975.7832663,50249,0.00012620944471564144
1701143033.3547952,50799,0.00018191136769019067
1701143068.5985072,51149,0.000144136167364195
1701143087.5126371,51349,0.00010616478539304808
1701143098.764659,51449,8.924433495849371e-05
1701143143.2485368,51899,0.0001196179655380547
1701143243.177313,52849,6.46796979708597e-05
1701143320.127079,53549,0.00017895005294121802
1701143326.176467,53599,0.000332240539137274
1701143337.6269262,53699,0.00015853680088184774
1701143360.1933079,53899,0.0001328268990619108
1701143411.3396978,54349,0.00010948857379844412
1701143477.4228475,54949,0.00016843993216753006
1701143567.6514006,55149,0.00032729702070355415
1701143576.682547,55249,0.0003715959028340876
1701143592.982843,55399,0.00011711833212757483
1701143604.646393,55499,9.339256212115288e-05
1701143614.129915,55599,7.546874257968739e-05
1701143665.4662392,56099,0.00035554589703679085
1701143684.8060095,56299,0.00025847487268038094
1701143722.5269623,56649,0.00023543098359368742
1701143733.2965531,56749,0.0001270609354833141
1701143760.7828333,56999,0.00028901471523568034
1701143799.3914564,57349,0.00019425680511631072
1701143827.8145294,57599,0.00018369793542660773
1701143833.5589988,57649,0.00017906483844853938
1701143901.8089862,58249,0.00019021090702153742
1701143957.3829348,58749,9.070328087545931e-05
1701143969.02604,58849,0.00016966140537988394
1701143974.617686,58899,0.00013913486327510327
1701144008.0570965,59249,0.0002647569344844669
1701144035.742535,59499,7.276109681697562e-05
1701144057.703107,59699,7.214206561911851e-05
1701144062.740385,59749,7.792076212354004e-05
1701144129.5305872,60349,0.0010835136054083705
1701144175.9930375,60749,8.850402082316577e-05
1701144198.7086966,60949,0.00022840801102574915
1701144237.7635205,61299,0.00018292486493010074
1701144407.930301,62249,7.87142344051972e-05
1701144418.6248848,62349,0.00018167056259699166
1701144445.340307,62599,0.0001067767443601042
1701144450.8992066,62649,0.0002756869071163237
1701144461.9811177,62749,9.228501585312188e-05
1701144477.5837328,62899,0.00015715928748250008
1701144500.2314785,63099,0.00016247032908722758
1701144529.047808,63399,0.0001590409956406802
1701144549.293313,63599,0.00037234416231513023
1701144569.9197512,63849,0.0004994413466192782
1701144598.8344784,64149,0.00010289256897522137
1701144613.6260345,64299,7.634179200977087e-05
1701144639.7626638,64549,0.0001672422222327441
1701144684.1862676,64949,0.0002902083797380328
1701144707.1376872,65149,0.00033267485559917986
1701144730.1125891,65349,9.765672439243644e-05
1701144776.9679646,65799,6.29279384156689e-05
1701144814.683496,66149,0.0005341387586668134
1701144831.676996,66299,0.00010073291196022183
1701144836.3760357,66349,0.00014875581837259233
1701144884.8491187,66799,0.00010336278501199558
1701144936.194233,67299,0.00043526082299649715
1701145017.0675852,68049,9.33710762183182e-05
1701145039.290644,68249,5.90674280829262e-05
1701145162.4450336,68799,0.00023202906595543027
1701145167.5651336,68849,0.00018763687694445252
1701145187.6006525,69049,7.172246114350855e-05
1701145255.1322834,69699,0.0001467363617848605
1701145384.1223476,70899,8.126876491587609e-05
1701145490.1894886,71949,0.00011974660446867347
1701145494.3106225,71999,0.00019798899302259088
1701145548.5537667,72499,8.98485304787755e-05
1701145591.5369327,72899,0.00010897965694312006
1701145595.9298098,72949,6.167816172819585e-05
1701145612.1307538,73099,0.00017380913777742535
1701145686.9420617,73749,7.074741006363183e-05
1701145698.742124,73849,8.418169454671443e-05
1701145756.9083595,74399,0.00027645903173834085
1701145772.0274343,74549,0.00017623964231461287
1701145793.5369468,74749,0.00015719096700195223
1701145839.3016305,75149,0.00018720935622695833
1701145876.0675836,75499,7.822693441994488e-05
1701145881.8779898,75549,0.0003263108665123582
1701145968.1236444,75699,8.105075539788231e-05
1701145984.0843844,75849,6.782429409213364e-05
1701146047.6012359,76449,6.965796637814492e-05
1701146081.1578214,76749,0.00010016389569500461
1701146104.2797854,76949,7.12639230187051e-05
1701146159.158595,77449,0.00013353135727811605
1701146173.1792636,77599,0.0001671072095632553
1701146250.9458878,78299,0.00013691750064026564
1701146266.6887903,78449,0.0005320926429703832
1701146295.4782596,78699,8.076089579844847e-05
1701146313.056057,78849,0.0001246611645910889
1701146365.2084162,79299,0.00023688242072239518
1701146426.4743984,79849,0.000153198663610965
1701146454.6069129,80099,0.00012591222184710205
1701146465.4284434,80199,0.0003275690251030028
1701146595.2437358,81399,0.00023141260317061096
1701146640.0930462,81799,7.991590246092528e-05
1701146650.7641854,81899,5.5545235227327794e-05
1701146698.5892074,82349,0.0001121290260925889
1701146704.5839727,82399,0.00014792694128118455
1701146809.24412,82749,0.0001265127066290006
1701146851.9014685,83149,0.00010015799489337951
1701146874.1369545,83349,0.00022421692847274244
1701146897.083198,83549,9.681838855613023e-05
1701146935.054847,83899,0.00012293676263652742
1701146947.0566359,83999,7.313991227420047e-05
1701146978.9528096,84299,0.00015960511518642306
1701147019.5311916,84749,0.0001645238371565938
1701147059.3060725,85149,0.0002169909857911989
1701147070.7987459,85249,6.647707778029144e-05
1701147087.8297508,85399,0.00011443602124927565
1701147103.4417365,85549,0.00013711530482396483
1701147109.035601,85599,0.0004181317053735256
1701147147.09199,85949,0.00022874423302710056
1701147172.9986162,86199,0.00018775394710246474
1701147209.9005637,86549,0.0001055300235748291
1701147256.9093575,86999,0.00015527592040598392
1701147288.7479472,87299,0.00011930496839340776
1701147338.117925,87749,0.0005676016444340348
1701147394.0224493,88299,0.0001230351481353864
1701147445.1720178,88799,0.00020938717352692038
1701147455.4511569,88899,0.00016927657998166978
1701147493.3631296,89249,8.321940549649298e-05
1701147585.847137,89499,0.00010026342351920903
1701147602.6196105,89649,7.208538590930402e-05
1701147641.739907,90049,0.00014026806456968188
1701147751.243249,90999,0.00015312101459130645
1701147813.291772,91549,0.00026606960454955697
1701147904.3324566,92399,8.616749255452305e-05
1701147925.7887378,92599,0.00021979751181788743
1701147975.589856,93049,0.00018098516738973558
1701148004.8012257,93299,0.00013216689694672823
1701148010.46076,93349,0.00010522925003897399
1701148016.2307618,93399,7.652585918549448e-05
1701148124.3707254,94449,0.0002137034316547215
1701148187.1081526,94999,0.00022471518605016172
1701148203.48446,95149,0.0002668997331056744
1701148237.102707,95449,5.277456875774078e-05
1701148242.4628007,95499,0.0001201877894345671
1701148288.5865,95949,0.0002273591817356646
1701148320.9308891,96249,0.00010718342673499137
1701148392.59153,96299,0.00010141986422240734
1701148448.8607528,96849,0.00015314418124035
1701148467.456889,97049,6.743887206539512e-05
1701148494.729626,97299,7.127740536816418e-05
1701148505.2108188,97399,0.00011497928790049627
1701148554.1196172,97849,0.00012150492693763226
1701148575.8647506,98049,0.0002764686942100525
1701148581.7453895,98099,0.00013048721302766353
1701148591.1242313,98199,0.00011347178224241361
1701148596.7797472,98249,0.0001640693808440119
1701148608.3628263,98349,8.373790478799492e-05
1701148670.6031814,98899,0.00014886273129377514
1701148680.6141665,98999,9.608129767002538e-05
1701148725.567281,99399,0.0001378771848976612
1701148731.095754,99449,0.00024016672978177667
1701148746.5192146,99599,7.515658217016608e-05
1701148936.8595634,101349,9.695692278910428e-05
1701149045.692445,102399,0.00010983756510540843
1701149084.4412029,102799,0.00014777228352613747
1701149225.230974,103549,0.00020311956177465618
1701149267.4752827,103999,0.0001477864570915699
1701149319.6427395,104499,0.0003723444533534348
1701149360.9690037,104899,0.0001768074434949085
1701149374.0302958,105049,0.00014833275054115802
1701149391.0244188,105199,0.00011765906674554572
1701149423.092096,105499,5.942237839917652e-05
1701149449.5560741,105749,0.0001336169516434893
1701149455.0437212,105799,9.47483567870222e-05
1701149475.891636,105999,5.8450339565752074e-05
1701149480.869668,106049,9.670677536632866e-05
1701149517.193656,106399,0.00010334946273360401
1701149581.3192887,106999,0.00019146107661072165
1701149686.2497761,107999,6.534295971505344e-05
1701149737.2838576,108499,0.0001899574272101745
1701149829.8368433,109399,8.712016278877854e-05
1701149867.2110991,109749,0.00023690708621870726
1701149970.7342117,110099,0.00024170726828742772
1701150015.3080785,110499,0.0001226208551088348
1701150026.6575127,110599,0.0001990773162106052
1701150048.674618,110799,0.00019403293845243752
1701150102.1261585,111299,9.344379941467196e-05
1701150164.890579,111849,3.602530341595411e-05
1701150181.0164876,111999,0.00010059787018690258
1701150206.89253,112249,5.014377165935002e-05
1701150279.3645818,112899,0.00015599664766341448
1701150404.3178182,114099,0.00012662805966101587
1701150531.7757928,115299,0.00030875252559781075
1701150589.6370406,115849,0.00011594396346481517
1701150604.574733,115999,7.210872718133032e-05
1701150629.9132376,116249,8.041269757086411e-05
1701150670.165491,116649,6.793760258005932e-05
1701150792.2201447,117149,5.405011688708328e-05
1701150842.9183211,117649,0.00015256862388923764
1701150882.427845,117999,0.0001746823254507035
1701151030.9974535,119499,0.00017775953165255487
1701151053.7741783,119699,0.00015017630357760936
1701151058.9738834,119749,9.875719842966646e-05
1701151081.5058403,119949,0.00017750968981999904
1701151257.1733787,121599,6.488147482741624e-05
1701151278.4215944,121799,6.43436360405758e-05
1701151283.4320152,121849,0.00011053995694965124
1701151309.5819912,122099,8.384853572351858e-05
1701151381.0806692,122749,0.00011607594205997884
1701151425.1180642,123149,0.0001241168356500566
1701151441.5729897,123299,4.453116707736626e-05
1701151618.192223,124299,0.00015338644152507186
1701151659.0181265,124699,0.00011284163338132203
1701151687.2732122,124949,0.00018977612489834428
1701151697.7927349,125049,0.00017026331624947488
1701151714.0549822,125199,0.00012176253221696243
1701151725.0024035,125299,0.00012955917918588966
1701151729.7401116,125349,0.0001383626222377643
1701151789.1175091,125899,9.60476027103141e-05
1701151794.600222,125949,0.00016465483349747956
1701151800.2492127,125999,3.93818409065716e-05
1701151810.6249604,126099,0.00031438202131539583
1701151821.9570181,126199,0.00011156720574945211
1701151850.9321961,126449,9.600800694897771e-05
1701151861.9299936,126549,3.4015254641417414e-05
1701151898.9049683,126949,6.582115747733042e-05
1701152040.6502426,128299,0.0001191248738905415
1701152045.4735312,128349,8.711048576515168e-05
1701152099.715524,128899,7.522656233049929e-05
1701152105.281503,128949,0.00023291472462005913
1701152160.116456,129449,0.00020161742577329278
1701152181.139179,129649,6.71577945468016e-05
1701152217.6184566,129999,0.00021061890583951026
1701152254.4841912,130349,9.055696136783808e-05
1701152389.4411683,130999,5.436174978967756e-05
1701152434.4530666,131399,0.0002941591665148735
1701152440.1721919,131449,0.00011596341209951788
1701152475.1787312,131799,0.00015248438285198063
1701152492.4217575,131949,0.00011264048225712031
1701152498.2802892,131999,0.00017434779147151858
1701152504.4828982,132049,0.00012058360152877867
1701152519.967744,132199,0.00014432323223445565
1701152623.154846,133149,0.0001575391215737909
1701152668.5981727,133549,8.710516704013571e-05
1701152674.2639198,133599,9.574901923770085e-05
1701152689.3427272,133749,8.040081593208015e-05
1701152728.720521,134099,6.120082980487496e-05
1701152746.0553124,134249,5.0690061470959336e-05
1701152755.6858482,134349,0.0001700553111732006
1701152772.7188084,134499,0.00015481974696740508
1701152793.7690206,134699,6.805223529227078e-05
1701152844.1839323,135149,9.834753291215748e-05
1701152874.9206553,135449,0.0006618262268602848
1701152901.1790261,135699,0.00012703947140835226
1701152921.2903023,135899,0.0006081826868467033
1701152988.2328663,136499,0.00012513893307186663
1701152993.530106,136549,0.0001200186597998254
1701153014.700913,136749,0.00013054523151367903
1701153041.4744308,136999,0.00019989990687463433
1701153046.546231,137049,0.00020294697606004775
1701153051.4666572,137099,0.00011292780982330441
1701153067.086075,137249,0.00033840577816590667
1701153185.4264104,137699,4.960623482475057e-05
1701153190.9855633,137749,0.0001732995151542127
1701153194.986703,137799,0.0001676013635005802
1701153218.7563653,138049,8.199756121030077e-05
1701153246.298932,138299,0.00015892466763034463
1701153263.467947,138449,0.0001307108614128083
1701153289.4758496,138699,0.0002218221197836101
1701153299.454109,138799,0.00016360258450731635
1701153316.1125846,138949,8.069390605669469e-05
