Wall time,Step,Value
1701093983.3850346,249,316.54864501953125
1701094170.1541665,949,9.00169849395752
1701094283.9158247,1349,2.82810378074646
1701094298.7037256,1399,3.8394761085510254
1701094479.4298882,2049,1.9595580101013184
1701094559.8044038,2399,2.4150524139404297
1701094568.5485096,2449,2.1948471069335938
1701094675.1573431,3149,1.3043713569641113
1701094683.2881522,3199,1.4775179624557495
1701094712.6952,3399,1.1999311447143555
1701094743.4027445,3599,3.8603947162628174
1701094782.2286422,3899,0.745428740978241
1701094815.0588555,4149,0.6568417549133301
1701094864.959524,4499,1.0674643516540527
1701094939.7639375,4999,0.3032976984977722
1701094969.4442925,5199,0.49108338356018066
1701094993.0112875,5399,0.40714147686958313
1701095069.321154,6099,0.37685245275497437
1701095089.1460004,6299,0.2676406502723694
1701095094.9347057,6349,0.30178210139274597
1701095108.3191824,6449,0.1485300362110138
1701095122.9095979,6549,0.18420588970184326
1701095161.5218563,6849,0.17758451402187347
1701095288.959672,7249,0.2126380056142807
1701095310.1116831,7399,0.260925829410553
1701095372.7684047,7899,0.13699468970298767
1701095387.7330368,8049,0.15096917748451233
1701095395.5681934,8149,0.11243708431720734
1701095409.2835195,8249,0.1495683789253235
1701095461.6725402,8649,0.07799787074327469
1701095493.067061,8899,0.099941685795784
1701095571.14844,9599,0.03610309585928917
1701095635.4662151,10199,0.07187696546316147
1701095648.7798483,10299,0.06623349338769913
1701095699.27996,10699,0.05967477709054947
1701095800.1520977,11499,0.04969131574034691
1701095903.848481,12249,0.006311988923698664
1701095910.0987203,12299,0.020397229120135307
1701095976.6929307,12949,0.03892168402671814
1701095983.252127,12999,0.025227736681699753
1701096038.6317797,13599,0.016401443630456924
1701096054.5555415,13749,0.022542983293533325
1701096171.788697,14149,0.023245301097631454
1701096186.4770386,14299,0.02416573464870453
1701096215.2555,14549,0.02296588569879532
1701096237.0796306,14799,0.015271883457899094
1701096312.8055475,15449,0.023041028529405594
1701096352.5707521,15849,0.01464836299419403
1701096365.5407655,15949,0.020168974995613098
1701096371.9329717,15999,0.026799265295267105
1701096389.058701,16149,0.009487977251410484
1701096519.3962026,17299,0.019053641706705093
1701096525.752361,17349,0.010159406810998917
1701096591.0763733,17949,0.009940434247255325
1701096624.2596352,18249,0.01012839563190937
1701096629.2424881,18299,0.007951591163873672
1701096633.3585718,18349,0.0034712757915258408
1701096689.5916302,18949,0.011643832549452782
1701096726.2438753,19349,0.008156809955835342
1701096748.6456432,19549,0.006440464872866869
1701096760.0133314,19649,0.0069064064882695675
1701096786.4509358,19899,0.003955681808292866
1701096814.5420763,20149,0.0075190262869000435
1701096823.9037092,20249,0.0062513407319784164
1701096942.2968564,20799,0.007276195101439953
1701096977.0451777,21099,0.005974083207547665
1701096983.3435576,21149,0.003342106705531478
1701097049.9070494,21849,0.00325760873965919
1701097055.562057,21899,0.0033833282068371773
1701097066.3764822,21999,0.005715368315577507
1701097101.7756999,22349,0.004022578243166208
1701097178.566079,23099,0.004074016120284796
1701097197.3834207,23299,0.004618093371391296
1701097213.067801,23449,0.004784388467669487
1701097224.40105,23549,0.003923675045371056
1701097247.8996694,23749,0.004221587907522917
1701097253.5822635,23799,0.005540858488529921
1701097278.7697144,24049,0.004979985300451517
1701097284.5242665,24099,0.0062959156930446625
1701097315.9239874,24399,0.0014289214741438627
1701097446.9745111,25549,0.00317061273381114
1701097458.1993098,25649,0.003292884211987257
1701097464.0124426,25699,0.0022243617568165064
1701097469.6829548,25749,0.002383553422987461
1701097481.5670068,25899,0.0025896739680320024
1701097491.287254,25999,0.0020792989525943995
1701097560.7858121,26699,0.0023872556630522013
1701097564.6302974,26749,0.0026898253709077835
1701097573.5666745,26849,0.002338927239179611
1701097583.2644808,26949,0.002354731783270836
1701097594.2943478,27049,0.0034583397209644318
1701097613.638051,27249,0.003799404948949814
1701097624.5187778,27349,0.002365432446822524
1701097719.671064,27649,0.0023273236583918333
1701097739.4570477,27849,0.0011622414458543062
1701097769.915538,28149,0.0034571473952382803
1701097781.267885,28249,0.002415088936686516
1701097806.4341776,28449,0.0020701787434518337
1701097893.32803,29249,0.0012287609279155731
1701097924.8482013,29549,0.0016662245616316795
1701097947.3062751,29749,0.0026415495667606592
1701097958.433683,29849,0.0036101031582802534
1701098064.211823,30749,0.0009101338218897581
1701098108.8801374,31149,0.0020636438857764006
1701098112.952399,31199,0.0017787088872864842
1701098142.7047071,31449,0.0027625036891549826
1701098148.5864096,31499,0.0010465492960065603
1701098193.3563738,31899,0.0011602371232584119
1701098228.5650907,32199,0.001413534046150744
